"ACT","SAT","Grad","GradGPA","HSGPA","Cohort"
25,NA,TRUE,2.889,3.291,2004
NA,1150,TRUE,2.819,3.36,2004
NA,880,TRUE,2.861,3.417,2004
29,NA,TRUE,3.099,3.815,2004
26,1140,TRUE,3.626,3.81,2004
20,NA,TRUE,2.552,2.87,2004
32,NA,TRUE,3.683,4,2004
24,NA,TRUE,3.096,3.546,2004
25,NA,TRUE,3.575,3.12,2004
33,NA,TRUE,3.965,4.124,2004
27,1110,TRUE,3.223,3.826,2004
18,870,TRUE,3.447,3.548,2004
27,NA,TRUE,3.406,3.504,2004
30,NA,TRUE,3.601,4.077,2004
25,NA,FALSE,NA,2.26,2004
25,NA,TRUE,2.965,2.559,2004
NA,1230,TRUE,3.526,3.32,2004
NA,NA,FALSE,NA,1.509,2004
22,NA,FALSE,NA,2.07,2004
NA,930,TRUE,3.431,3.597,2005
24,NA,TRUE,3.371,3.767,2005
NA,1260,TRUE,3.798,3.429,2005
28,1400,TRUE,3.893,3.848,2005
29,NA,TRUE,3.808,3.867,2005
NA,1220,FALSE,NA,3.642,2005
24,1080,FALSE,NA,2.76,2005
23,NA,TRUE,3.183,3.831,2005
24,NA,FALSE,NA,2.564,2005
NA,NA,FALSE,NA,3.265,2005
29,NA,TRUE,3.283,3.58,2005
27,1070,TRUE,3.498,3.574,2005
NA,1120,TRUE,3.387,3.306,2005
20,NA,FALSE,NA,3.663,2005
28,NA,TRUE,3.698,3.862,2005
NA,1250,FALSE,NA,3.785,2005
NA,1210,TRUE,3.258,3.412,2005
NA,1260,TRUE,3.789,4.02,2005
32,1330,TRUE,3.897,4,2005
33,NA,TRUE,3.816,4,2005
20,NA,FALSE,NA,2.8,2005
26,1160,TRUE,3.677,4.242,2005
24,NA,FALSE,NA,2.574,2005
30,1450,TRUE,3.507,3.759,2005
31,1290,TRUE,3.758,4.013,2005
18,NA,TRUE,3.043,2.73,2005
24,NA,TRUE,3.138,3.595,2005
NA,1200,TRUE,3.101,3.646,2005
25,1220,TRUE,3.388,3.573,2005
23,NA,TRUE,2.566,2.59,2005
28,NA,TRUE,3.416,3.889,2005
29,1240,TRUE,3.775,4.184,2005
25,NA,TRUE,3.517,3.806,2005
27,NA,FALSE,NA,3.967,2005
28,NA,FALSE,NA,3.841,2005
20,NA,FALSE,NA,3.521,2005
30,1240,TRUE,3.433,3.535,2005
NA,970,TRUE,3.412,3.17,2005
23,NA,TRUE,2.957,3.296,2005
32,NA,TRUE,3.661,3.9,2005
28,1200,TRUE,3.816,4,2005
25,NA,TRUE,3.18,3.614,2005
30,1340,TRUE,3.733,4.32,2005
NA,1390,FALSE,NA,3.89,2005
25,NA,TRUE,2.774,3.39,2005
26,NA,FALSE,NA,3.009,2005
26,NA,FALSE,NA,2.336,2005
NA,1230,TRUE,3.486,3.86,2005
22,NA,FALSE,NA,NA,2005
31,NA,TRUE,3.751,4,2005
35,1530,TRUE,3.811,3.965,2005
22,NA,TRUE,2.977,3.082,2005
NA,1510,FALSE,NA,4.222,2005
26,NA,TRUE,3.369,3.42,2005
28,NA,TRUE,3.061,3.973,2005
NA,1300,TRUE,3.94,4.225,2005
19,NA,FALSE,NA,2.551,2005
26,NA,FALSE,NA,3.208,2005
32,1530,TRUE,3.522,3.951,2005
30,1320,TRUE,3.25,3.711,2005
NA,1090,FALSE,NA,3.358,2005
21,NA,FALSE,NA,2.54,2005
21,NA,TRUE,3.415,3.421,2005
28,NA,TRUE,3.777,4,2005
29,NA,TRUE,3.866,3.937,2005
NA,1210,TRUE,3.536,3.56,2005
27,NA,TRUE,3.646,3.93,2005
20,NA,FALSE,NA,3.789,2005
27,1280,TRUE,3.2,4,2005
24,NA,FALSE,NA,2.568,2005
34,NA,TRUE,3.318,3.845,2005
NA,990,FALSE,NA,2.5,2005
28,NA,TRUE,3.499,3.417,2005
33,1420,TRUE,3.887,4,2005
24,NA,TRUE,2.487,3.723,2005
24,NA,TRUE,2.393,3.56,2005
27,NA,TRUE,3.805,3.697,2005
21,940,FALSE,NA,2.575,2005
21,NA,FALSE,NA,2.753,2005
23,NA,FALSE,NA,3.415,2005
27,NA,FALSE,NA,3.746,2005
26,NA,FALSE,NA,3.36,2005
19,960,TRUE,2.936,2.7,2005
24,NA,TRUE,2.721,2.517,2005
27,NA,FALSE,NA,3.637,2005
20,NA,TRUE,2.672,3.42,2005
31,1380,TRUE,3.807,3.998,2005
30,NA,TRUE,3.713,4,2005
33,1460,TRUE,3.332,3.879,2005
29,1370,TRUE,3.721,3.88,2005
21,NA,TRUE,3.581,3.325,2005
25,NA,TRUE,3.054,3.141,2005
29,NA,TRUE,3.448,3.861,2005
29,NA,FALSE,NA,4.282,2005
24,NA,FALSE,NA,3.42,2005
23,NA,TRUE,3.611,3.543,2005
30,1300,FALSE,NA,3.942,2005
33,NA,TRUE,3.686,4,2005
27,NA,TRUE,3.922,3.715,2005
23,950,TRUE,3.731,3.896,2005
NA,1080,TRUE,3.432,3.8,2005
NA,1410,TRUE,3.927,4.509,2005
26,1340,TRUE,3.496,3.473,2005
21,NA,TRUE,2.741,2.633,2005
NA,1400,TRUE,3.903,4.079,2005
17,NA,FALSE,NA,2.7,2005
29,NA,TRUE,3.628,4.217,2005
29,NA,TRUE,3.13,3.688,2005
24,NA,FALSE,NA,3.532,2005
31,NA,TRUE,3.825,3.906,2005
26,NA,FALSE,NA,3.035,2005
30,NA,TRUE,3.118,3.645,2005
31,1370,TRUE,3.126,3.811,2005
30,NA,TRUE,3.793,3.924,2005
26,1110,FALSE,NA,3.738,2005
35,1490,TRUE,3.952,4.166,2005
21,NA,TRUE,2.907,NA,2005
NA,1200,FALSE,NA,3.872,2005
22,NA,FALSE,NA,2.78,2005
20,NA,TRUE,3.21,3.443,2005
28,NA,TRUE,3.791,3.918,2005
NA,1470,TRUE,3.731,4.05,2005
23,NA,FALSE,NA,3.912,2005
30,NA,FALSE,NA,3.807,2005
NA,1120,TRUE,3.416,1.9,2005
25,NA,TRUE,3.266,3.822,2005
20,NA,TRUE,2.807,3.287,2005
29,NA,TRUE,2.839,3.743,2005
23,NA,TRUE,2.962,3.424,2005
29,NA,TRUE,3.683,3.938,2005
27,NA,TRUE,3.225,3.511,2005
25,NA,FALSE,NA,3.418,2005
23,NA,TRUE,3.143,3.278,2005
17,870,FALSE,NA,2.841,2005
31,NA,FALSE,NA,3.95,2005
23,NA,TRUE,3.588,3.479,2005
21,NA,FALSE,NA,3.204,2005
23,1110,FALSE,NA,3.268,2005
29,NA,TRUE,3.736,3.967,2005
30,NA,TRUE,3.883,3.961,2005
27,NA,FALSE,NA,3.34,2005
NA,810,TRUE,2.953,3.129,2005
NA,910,TRUE,3.582,3.6,2005
28,NA,TRUE,3.574,3.907,2005
NA,1050,FALSE,NA,3.35,2005
23,NA,TRUE,2.976,3.384,2005
NA,1220,TRUE,3.574,3.767,2005
28,NA,TRUE,3.572,3.79,2005
23,NA,TRUE,3.589,3.55,2005
26,NA,FALSE,NA,3.939,2005
NA,1220,FALSE,NA,3.6,2005
NA,1160,FALSE,NA,3.174,2005
35,1370,TRUE,3.923,4.27,2005
27,1230,TRUE,3.135,3.891,2005
NA,970,FALSE,NA,2.482,2005
20,NA,FALSE,NA,3.391,2005
27,NA,FALSE,NA,3.521,2005
NA,1310,FALSE,NA,2,2005
24,NA,TRUE,3.526,3.43,2005
NA,1170,FALSE,NA,3.214,2005
NA,960,FALSE,NA,3.29,2005
25,1130,TRUE,2.296,4.52,2005
28,NA,FALSE,NA,3.063,2005
27,NA,TRUE,2.569,3.925,2005
NA,1410,FALSE,NA,3.6,2005
NA,1460,TRUE,3.947,2.94,2005
NA,1260,FALSE,NA,3.25,2005
31,1260,FALSE,NA,4,2005
26,NA,TRUE,3.664,4.192,2005
25,NA,TRUE,3.256,3.35,2005
29,NA,TRUE,2.956,3.676,2005
25,NA,FALSE,NA,3.78,2005
19,NA,FALSE,NA,2.709,2005
28,NA,TRUE,3.907,3.96,2005
24,NA,TRUE,3.403,3.759,2005
31,NA,TRUE,2.927,3.968,2005
25,NA,TRUE,3.214,3.267,2005
27,1250,TRUE,3.845,3.99,2005
29,NA,TRUE,3.106,3.503,2005
26,NA,TRUE,2.694,2.819,2005
27,NA,TRUE,3.474,3.686,2005
26,1220,TRUE,3.504,3.344,2005
27,1140,TRUE,3.566,4.123,2005
NA,1390,FALSE,NA,3.97,2005
26,1090,FALSE,NA,3.964,2005
NA,910,FALSE,NA,3.223,2005
30,NA,TRUE,2.686,3.83,2005
NA,1460,TRUE,3.692,3.895,2005
18,NA,FALSE,NA,2.555,2005
27,NA,TRUE,3.661,3.879,2005
27,NA,TRUE,3.398,3.935,2005
NA,1230,FALSE,NA,3.5,2005
22,NA,TRUE,2.56,2.34,2005
24,NA,TRUE,3.406,3.573,2005
30,NA,TRUE,3.347,4.178,2005
27,NA,FALSE,NA,3.679,2005
32,NA,TRUE,3.687,3.967,2005
23,1170,TRUE,2.85,3.641,2005
NA,980,TRUE,3.522,3.63,2005
26,NA,TRUE,3.294,3.656,2005
29,NA,FALSE,NA,3.795,2005
30,NA,TRUE,3.479,NA,2005
27,NA,TRUE,3.823,3.87,2005
28,NA,TRUE,3.624,3.843,2005
23,NA,FALSE,NA,2.701,2005
15,NA,FALSE,NA,2.913,2005
25,NA,TRUE,3.892,3.928,2005
31,NA,TRUE,3.964,3.897,2005
24,NA,FALSE,NA,3.459,2005
20,NA,TRUE,3.203,3.007,2005
25,NA,TRUE,3.346,3.61,2005
23,NA,TRUE,3.123,3.13,2005
20,NA,FALSE,NA,3.699,2005
26,NA,TRUE,3.242,3.74,2005
23,1110,FALSE,NA,3.973,2005
22,NA,TRUE,2.998,2.39,2005
23,NA,FALSE,NA,2.652,2005
27,1220,TRUE,3.588,4.018,2005
33,1410,TRUE,3.833,3.618,2005
22,880,TRUE,3.158,3.826,2005
24,NA,TRUE,2.923,3.362,2005
25,NA,TRUE,2.868,3.05,2005
27,NA,TRUE,3.559,3.784,2005
20,980,FALSE,NA,3.55,2005
25,NA,FALSE,NA,3.248,2005
21,NA,TRUE,2.513,3.251,2005
30,NA,TRUE,2.853,3.16,2005
31,1290,TRUE,3.558,3.956,2005
27,NA,TRUE,3.538,4.08,2005
22,NA,TRUE,3.504,3.635,2005
24,NA,FALSE,NA,2.65,2005
30,1110,TRUE,3.432,3.51,2005
26,NA,TRUE,3.85,3.915,2005
25,NA,TRUE,3.545,3.904,2005
23,NA,TRUE,2.91,3.757,2005
29,NA,TRUE,3.606,4,2005
NA,1290,FALSE,NA,3.902,2005
25,NA,TRUE,3.284,3.9,2005
NA,1280,TRUE,3.075,3.63,2005
27,NA,TRUE,3.191,3.512,2005
NA,930,FALSE,NA,3.366,2005
30,1200,TRUE,3.64,3.74,2005
25,NA,TRUE,3.665,3.98,2005
31,NA,TRUE,3.363,3.878,2005
25,NA,TRUE,3.37,3.375,2005
NA,1240,FALSE,NA,3.595,2005
30,NA,FALSE,NA,3.343,2005
24,970,TRUE,2.726,3.034,2005
18,NA,TRUE,2.899,3.343,2005
31,NA,TRUE,3.698,3.957,2005
34,NA,TRUE,3.96,3.988,2005
23,NA,FALSE,NA,2.927,2005
26,NA,TRUE,2.526,3.227,2005
30,NA,FALSE,NA,3.912,2005
28,NA,TRUE,3.792,4,2005
NA,1030,FALSE,NA,3.465,2005
NA,1210,TRUE,3.599,2.774,2005
30,NA,FALSE,NA,3.89,2005
26,NA,TRUE,3.623,3.648,2005
NA,1310,TRUE,3.703,3.902,2005
NA,1190,FALSE,NA,3.136,2005
30,NA,TRUE,3.2,3.6,2005
32,NA,TRUE,3.963,4.178,2005
31,NA,FALSE,NA,3.457,2005
26,NA,TRUE,3.396,3.396,2005
26,NA,TRUE,3.559,3.615,2005
28,NA,TRUE,3.443,3.853,2005
NA,1210,TRUE,3.039,3.23,2005
27,NA,TRUE,3.721,4.065,2005
32,NA,FALSE,NA,4,2005
NA,1070,TRUE,2.703,2.8,2005
NA,1230,TRUE,3.186,3.497,2005
28,NA,TRUE,3.895,3.993,2005
28,NA,FALSE,NA,4,2005
NA,980,TRUE,3.148,2.71,2005
24,NA,TRUE,3.444,3.787,2005
20,NA,TRUE,2.19,2.734,2005
NA,1100,TRUE,2.97,3.994,2005
32,1160,TRUE,3.669,4.792,2005
20,NA,TRUE,2.732,3.492,2005
21,900,FALSE,NA,3.218,2005
19,NA,FALSE,NA,3.956,2005
NA,1060,FALSE,NA,3.39,2005
30,NA,TRUE,3.837,3.99,2005
31,NA,TRUE,3.073,3.412,2005
26,NA,TRUE,3.385,3.57,2005
31,1250,TRUE,3.099,3.923,2005
26,NA,TRUE,3.521,3.903,2005
22,NA,TRUE,3.439,3.937,2005
NA,1190,FALSE,NA,NA,2005
19,NA,FALSE,NA,2.572,2005
31,1270,TRUE,3.76,4.145,2005
25,NA,FALSE,NA,3.396,2005
NA,1210,TRUE,2.547,3.279,2005
27,NA,FALSE,NA,3.813,2005
27,NA,FALSE,NA,3.396,2005
26,NA,TRUE,3.515,3.92,2005
23,NA,FALSE,NA,3.183,2005
NA,1400,FALSE,NA,3.74,2005
26,1230,TRUE,3.147,3.046,2005
NA,1100,TRUE,3.185,2.7,2005
29,NA,TRUE,3.723,4.213,2005
31,NA,TRUE,3.803,3.972,2005
NA,1150,FALSE,NA,3.08,2005
28,NA,TRUE,3.169,3.489,2005
27,NA,TRUE,3.167,3.708,2005
26,NA,FALSE,NA,3.754,2005
25,NA,FALSE,NA,3.117,2005
30,NA,TRUE,3.615,3.828,2005
22,1050,TRUE,3.504,4.133,2005
NA,1010,FALSE,NA,2.667,2005
23,NA,FALSE,NA,3.5,2005
23,NA,TRUE,3.01,3.253,2005
22,1030,FALSE,NA,3.656,2005
20,NA,TRUE,3.067,3.679,2005
28,1330,FALSE,NA,NA,2005
NA,1120,TRUE,2.963,2.811,2005
27,1370,TRUE,3.585,3.577,2005
24,1240,TRUE,3.376,3.545,2005
21,NA,FALSE,NA,3.088,2005
26,NA,TRUE,3.457,3.971,2005
21,NA,TRUE,3.39,3.948,2005
24,NA,FALSE,NA,3.433,2005
32,1280,TRUE,3.57,3.896,2005
29,NA,TRUE,2.781,3.642,2005
23,1060,TRUE,3.471,3.81,2005
26,NA,FALSE,NA,3.337,2005
24,NA,TRUE,2.681,3.363,2005
28,NA,TRUE,3.447,3.605,2005
33,1480,TRUE,3.88,3.963,2005
26,NA,FALSE,NA,3.5,2005
22,NA,TRUE,2.431,2.788,2005
28,NA,FALSE,NA,3.875,2005
27,NA,TRUE,3.594,3.578,2005
29,NA,FALSE,NA,3.406,2005
20,NA,TRUE,2.836,3.328,2005
27,1150,TRUE,3.712,3.94,2005
33,NA,TRUE,3.881,4.209,2005
NA,1370,TRUE,3.595,3.98,2005
23,NA,FALSE,NA,3.24,2005
28,NA,TRUE,2.946,3.305,2005
23,NA,FALSE,NA,3.096,2005
NA,850,TRUE,2.392,2.877,2005
29,NA,FALSE,NA,3.542,2005
20,1010,FALSE,NA,3.296,2005
28,NA,TRUE,2.564,3.674,2005
21,NA,TRUE,3.07,3.217,2005
30,1280,TRUE,3.582,4.333,2005
32,NA,TRUE,3.608,3.969,2005
26,NA,TRUE,3.429,3.78,2005
22,NA,TRUE,2.874,3.368,2005
32,NA,FALSE,NA,4.042,2005
29,NA,FALSE,NA,4.042,2005
27,NA,TRUE,3.403,3.412,2005
NA,1280,FALSE,NA,3.876,2005
27,1130,FALSE,NA,3.631,2005
24,NA,TRUE,3.391,3.539,2005
NA,1120,TRUE,3.45,4.034,2005
29,1280,TRUE,3.449,3.78,2005
26,NA,TRUE,3.602,3.809,2005
NA,1370,TRUE,3.846,3.98,2005
29,1130,TRUE,2.99,3.7,2005
26,1160,TRUE,3.149,3.491,2005
22,1030,TRUE,3.123,3.09,2005
27,NA,TRUE,3.608,3.952,2005
22,NA,TRUE,3.597,3.096,2005
31,1360,TRUE,3.814,3.839,2005
33,NA,TRUE,3.54,3.98,2005
27,NA,TRUE,3.474,4,2005
25,NA,TRUE,3.001,3.233,2005
25,NA,FALSE,NA,3.36,2005
26,NA,TRUE,3.293,3.624,2005
NA,1240,FALSE,NA,3.576,2005
28,NA,FALSE,NA,2.443,2005
23,NA,TRUE,3.275,3.318,2005
29,NA,TRUE,3.364,4.142,2005
22,NA,FALSE,NA,2.694,2005
25,NA,TRUE,3.253,3.81,2005
25,NA,FALSE,NA,3.499,2005
NA,1240,TRUE,3.454,NA,2005
24,1140,TRUE,3.498,3.941,2005
20,NA,TRUE,3.445,3.709,2005
27,NA,TRUE,3.94,3.833,2005
23,NA,FALSE,NA,3.433,2005
28,NA,TRUE,3.056,3.585,2005
30,NA,TRUE,3.485,3.674,2005
18,NA,FALSE,NA,2.669,2005
NA,1040,FALSE,NA,3.32,2005
NA,1180,FALSE,NA,3.581,2005
NA,1140,FALSE,NA,3.21,2005
26,NA,TRUE,3.564,3.606,2005
NA,1460,TRUE,3.097,3.809,2005
27,NA,FALSE,NA,3.842,2005
24,NA,TRUE,2.773,3.49,2005
18,NA,FALSE,NA,3.251,2005
25,NA,TRUE,3.336,3.787,2005
27,1310,FALSE,NA,3.939,2005
29,NA,FALSE,NA,4.07,2005
28,1340,TRUE,3.759,3.698,2005
27,NA,TRUE,3.383,3.823,2005
25,NA,TRUE,2.78,3.347,2005
29,NA,TRUE,3.51,3.667,2005
26,NA,TRUE,3.375,3.698,2005
27,NA,TRUE,3.787,3.85,2005
23,NA,TRUE,3.138,3.267,2005
NA,1270,TRUE,2.933,3.58,2005
29,NA,TRUE,3.291,3.633,2005
19,NA,TRUE,2.914,2.66,2005
31,1450,TRUE,3.618,3.904,2005
NA,1370,TRUE,3.866,4,2005
31,NA,TRUE,3.933,3.969,2005
27,NA,TRUE,3.263,3.869,2005
22,NA,TRUE,3.682,3.763,2005
NA,1100,TRUE,3.232,4.074,2005
25,NA,FALSE,NA,3.614,2005
27,NA,TRUE,3.657,3.675,2005
30,1420,TRUE,3.513,3.99,2005
26,1220,TRUE,3.872,4.201,2005
22,NA,TRUE,3.138,3.368,2005
27,NA,TRUE,3.649,4,2005
27,NA,TRUE,3.459,3.61,2005
27,NA,TRUE,3.403,3.45,2005
28,NA,TRUE,3.194,3.809,2005
26,NA,FALSE,NA,3.618,2005
30,NA,FALSE,NA,3.946,2005
22,1020,FALSE,NA,3.124,2005
29,NA,TRUE,3.838,3.979,2005
26,1140,TRUE,3.907,3.958,2005
23,NA,TRUE,3.526,3.74,2005
23,NA,TRUE,3.206,3.861,2005
27,NA,TRUE,3.879,3.954,2005
25,NA,FALSE,NA,3.482,2005
24,NA,TRUE,3.594,3.762,2005
22,NA,FALSE,NA,3.281,2005
25,NA,FALSE,NA,3.59,2005
23,NA,FALSE,NA,3.292,2005
29,NA,TRUE,3.928,3.988,2005
26,1200,FALSE,NA,3.766,2005
24,NA,FALSE,NA,3.596,2005
27,NA,FALSE,NA,3.145,2005
23,NA,FALSE,NA,3.258,2005
25,NA,TRUE,3.498,3.566,2005
27,NA,TRUE,3.079,3.82,2005
16,NA,TRUE,2.911,2.83,2005
25,NA,TRUE,3.653,3.84,2005
NA,1230,TRUE,3.432,3.275,2005
24,NA,FALSE,NA,4,2005
30,NA,TRUE,3.707,3.78,2005
24,NA,FALSE,NA,2.71,2005
23,NA,TRUE,3.453,3.5,2005
28,NA,FALSE,NA,3.52,2005
17,NA,FALSE,NA,3.819,2005
28,1170,TRUE,3.621,3.77,2005
28,NA,FALSE,NA,4,2005
NA,1290,TRUE,3.725,4.108,2005
NA,1210,FALSE,NA,3.31,2005
24,990,TRUE,3.045,3.51,2005
20,NA,TRUE,2.432,2.437,2005
24,NA,TRUE,2.915,3.247,2005
NA,1040,FALSE,NA,3.11,2005
25,NA,FALSE,NA,2.588,2005
26,NA,FALSE,NA,3.585,2005
22,NA,FALSE,NA,3.434,2005
22,NA,FALSE,NA,3.708,2005
26,NA,FALSE,NA,3.51,2005
NA,1310,TRUE,3.575,3.955,2005
29,1150,TRUE,3.19,4.092,2005
NA,1110,TRUE,2.472,2.925,2005
22,1060,FALSE,NA,3.914,2005
NA,1190,FALSE,NA,3.447,2005
26,NA,FALSE,NA,4.037,2005
23,NA,TRUE,2.962,NA,2005
22,NA,TRUE,2.55,3.326,2005
NA,1160,FALSE,NA,3.292,2005
25,1220,TRUE,2.6,3.71,2005
26,1280,FALSE,NA,3.3,2005
27,NA,TRUE,3.732,3.758,2005
32,NA,TRUE,3.557,3.55,2005
21,NA,FALSE,NA,3.18,2005
23,NA,FALSE,NA,3.176,2005
NA,990,FALSE,NA,2.28,2005
29,1190,TRUE,3.718,4.134,2005
30,NA,FALSE,NA,3.287,2005
25,NA,FALSE,NA,3.573,2005
NA,1350,TRUE,3.177,NA,2005
26,1170,TRUE,2.776,NA,2005
33,1530,TRUE,3.84,4.033,2005
NA,1310,TRUE,3.131,3.598,2005
25,960,TRUE,2.857,2.636,2005
27,1340,TRUE,3.453,3.91,2005
NA,1310,TRUE,3.762,4,2005
28,NA,TRUE,3.382,3.817,2005
27,NA,TRUE,3.652,3.875,2005
30,NA,TRUE,3.934,3.978,2005
NA,1230,TRUE,3.574,3.84,2005
29,1200,TRUE,3.525,4.11,2005
25,NA,TRUE,3.359,3.203,2005
NA,1030,FALSE,NA,3.39,2005
NA,1400,TRUE,3.908,4.29,2005
NA,1290,FALSE,NA,2.7,2005
NA,1070,TRUE,2.801,3.156,2005
NA,1020,TRUE,2.424,3.207,2005
27,NA,TRUE,3.268,3.505,2005
28,NA,TRUE,3.528,3.577,2005
31,NA,TRUE,3.86,3.93,2005
24,NA,TRUE,3.575,3.763,2005
NA,1440,TRUE,3.684,3.833,2005
29,NA,TRUE,3.588,3.922,2005
23,NA,FALSE,NA,3.333,2005
20,NA,TRUE,3.359,2.905,2005
21,NA,TRUE,2.584,2.8,2005
22,1130,FALSE,NA,3.999,2005
27,NA,TRUE,3.642,3.661,2005
28,NA,TRUE,3.668,4,2005
25,NA,TRUE,3.651,3.746,2005
28,NA,TRUE,3.854,4.487,2005
NA,1230,TRUE,3.636,2.628,2005
30,NA,TRUE,3.958,3.859,2005
23,NA,TRUE,3.174,3.804,2005
24,1000,TRUE,3.5,3.951,2005
31,NA,TRUE,3.993,4.624,2005
24,NA,TRUE,2.074,3.607,2005
27,NA,FALSE,NA,3.137,2005
NA,1020,TRUE,2.918,3.471,2005
22,NA,TRUE,3.333,3.037,2005
29,1300,FALSE,NA,3.661,2005
29,1470,TRUE,3.374,3.61,2005
NA,950,TRUE,3.157,3.36,2005
25,NA,TRUE,3.66,3.853,2005
30,1280,TRUE,3.321,3.85,2005
20,NA,TRUE,2.648,3.415,2005
NA,1290,FALSE,NA,NA,2005
NA,1320,TRUE,3.784,4,2005
20,NA,TRUE,3.481,3.315,2005
28,1210,TRUE,3.815,3.812,2005
31,1360,TRUE,3.599,4.32,2005
24,NA,FALSE,NA,3.14,2005
23,NA,FALSE,NA,2.921,2005
26,1130,TRUE,2.69,3.85,2005
NA,1160,TRUE,3.805,4.144,2005
NA,1320,FALSE,NA,3.73,2005
23,NA,FALSE,NA,3.62,2005
NA,1440,TRUE,3.851,3.883,2005
21,NA,FALSE,NA,3.255,2005
32,1490,TRUE,3.933,4.021,2005
19,NA,FALSE,NA,3.544,2005
23,1200,TRUE,3.546,4.073,2005
34,1400,TRUE,3.358,4.074,2005
26,NA,FALSE,NA,3.953,2005
23,NA,TRUE,3.113,3.06,2005
30,NA,TRUE,3.764,3.888,2005
22,NA,TRUE,3.119,3.78,2005
33,NA,TRUE,3.928,4.258,2005
24,NA,TRUE,3.397,3.707,2005
28,1130,TRUE,2.938,3.96,2005
26,NA,TRUE,3.669,3.257,2005
30,NA,TRUE,3.121,3.88,2005
20,NA,TRUE,2.885,3.077,2005
NA,1140,TRUE,2.318,3.558,2005
25,NA,TRUE,3.089,3.591,2005
24,NA,TRUE,3.618,3.677,2005
NA,1240,TRUE,3.578,3.89,2005
24,NA,TRUE,3.213,4.019,2005
NA,1020,TRUE,2.992,2.575,2005
NA,990,FALSE,NA,2.288,2005
30,1340,TRUE,3.702,4.152,2005
18,NA,FALSE,NA,NA,2005
30,NA,TRUE,3.885,4,2005
16,NA,FALSE,NA,2.26,2005
21,NA,FALSE,NA,3.459,2005
29,NA,TRUE,3.261,3.944,2005
19,NA,TRUE,2.945,2.757,2005
30,NA,TRUE,3.801,3.91,2005
24,NA,TRUE,2.318,3.42,2005
25,NA,TRUE,3.164,3.65,2005
25,NA,TRUE,3.486,3.917,2005
34,1510,TRUE,3.985,4,2005
22,NA,TRUE,3.652,3.973,2005
30,NA,TRUE,3.822,3.947,2005
25,NA,TRUE,2.854,3.506,2005
28,NA,TRUE,3.668,4.157,2005
23,NA,FALSE,NA,2.794,2005
NA,1420,TRUE,3.902,4,2005
31,1430,TRUE,3.778,4.058,2005
NA,1150,FALSE,NA,3.175,2005
23,NA,TRUE,3.417,3.84,2005
33,1410,TRUE,3,3.415,2005
32,1370,TRUE,3.214,3.712,2005
NA,1200,TRUE,2.475,2.783,2005
22,1100,FALSE,NA,2.52,2005
32,NA,TRUE,3.48,3.884,2005
25,NA,TRUE,3.571,3.752,2005
NA,1160,FALSE,NA,3.7,2005
25,NA,TRUE,3.448,3.558,2005
20,910,FALSE,NA,3,2005
NA,1370,TRUE,3.865,4,2005
NA,1160,FALSE,NA,3.724,2005
30,NA,TRUE,3.299,3.344,2005
23,NA,TRUE,2.269,2.96,2005
21,NA,FALSE,NA,3.439,2005
22,NA,TRUE,2.792,3.126,2005
23,NA,TRUE,3.237,3.69,2005
29,NA,TRUE,3.763,4,2005
26,NA,FALSE,NA,3.968,2005
26,NA,FALSE,NA,3.676,2005
NA,1150,FALSE,NA,2.94,2005
30,NA,TRUE,3.932,3.962,2005
27,NA,TRUE,3.295,4.097,2005
21,NA,FALSE,NA,3.169,2005
19,NA,TRUE,2.675,3.8,2005
27,NA,FALSE,NA,2.852,2005
27,NA,TRUE,3.171,3.565,2005
20,NA,FALSE,NA,3,2005
NA,1060,FALSE,NA,3.84,2005
34,NA,FALSE,NA,4,2005
NA,1060,TRUE,3.54,3.484,2005
23,NA,FALSE,NA,3.679,2005
33,1460,TRUE,3.689,4.276,2005
26,NA,TRUE,3.013,3.543,2005
31,1290,TRUE,3.978,4,2005
21,NA,TRUE,3.222,3.558,2005
20,1090,FALSE,NA,3.57,2005
NA,1160,FALSE,NA,3.67,2005
26,NA,FALSE,NA,2.308,2005
26,NA,TRUE,3.589,3.714,2005
NA,1190,TRUE,3.609,3.918,2005
27,NA,TRUE,3.204,4.012,2005
20,NA,TRUE,2.317,3.008,2005
20,NA,TRUE,2.729,3.298,2005
21,NA,FALSE,NA,3.34,2005
27,NA,FALSE,NA,3.189,2005
28,NA,TRUE,3.531,3.861,2005
NA,1250,FALSE,NA,2.18,2005
21,NA,FALSE,NA,3.73,2005
26,1400,TRUE,3.83,4.705,2005
28,NA,TRUE,3.506,3.653,2005
21,NA,TRUE,3.194,3.292,2005
19,NA,FALSE,NA,2.705,2005
24,NA,TRUE,2.585,3.483,2005
27,1190,TRUE,3.537,3.88,2005
26,1130,TRUE,3.73,3.72,2005
25,NA,TRUE,3.713,3.937,2005
21,NA,TRUE,2.402,2.464,2005
24,NA,FALSE,NA,2.359,2005
27,NA,FALSE,NA,3.75,2005
26,NA,TRUE,3.419,3.707,2005
30,1300,FALSE,NA,3.57,2005
20,850,FALSE,NA,3.26,2005
28,NA,TRUE,3.717,3.67,2005
27,NA,TRUE,3.347,3.568,2005
NA,1300,TRUE,3.053,3.314,2005
24,NA,TRUE,3.287,3.498,2005
27,NA,TRUE,3.609,3.919,2005
28,1380,FALSE,NA,3.278,2005
29,NA,TRUE,3.057,3.403,2005
